DU-TM-0008_HYR210408(2)=2.4ug_ISD=10ng_50%_1,SAA2a (R-),SAA1g (R-),SAAU1 (R-),SAA2a,SAA1g,SAAU1,bin16,bin51,bin57,,ISD,MAD1,MAD2,Total_SAA,,,,,,,,,,,,,,,
,11473.3,11499.2,11543.7,11629.4,11655,11698.7,11483.7,11640.7,11677.6,,12360.1,4.4478,0.001385793,0.05192527,,,,,,,,,,,,,,,
,0.4,1,0.2,0.4,0.8,0.2,0.4,0.4,0.2,,6107.774849,,,,,,,,,,,,,,,,,,
DU-TM-0008_HYR210408(2)=2.4ug_ISD=10ng_50%_2,SAA2a (R-),SAA1g (R-),SAA2a,SAA1g,bin16,bin51,bin57,,ISD,MAD1,MAD2,Total_SAA,,,,,,,,,,,,,,,,,
,11473.3,11499.2,11629.4,11655,11484.6,11639.8,11677.6,,12360.1,4.4478,0.001540803,0.056176636,,,,,,,,,,,,,,,,,
,0.4,1,0.4,0.8,0.4,0.4,0.2,,6099.524197,,,,,,,,,,,,,,,,,,,,
DU-TM-0011_HYR210408(2)=2.4ug_ISD=10ng_50%_1,SAA1g (RS-),SAA1a (RS-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA1g,SAA1a,bin3,bin16,bin24,bin31,bin55,UDF2,UDF13,,ISD,MAD1,MAD2,Total_SAA,,,,,,,,,,
,11411.6,11440.4,11498,11512.4,11527.2,11655,11683.3,11425.6,11483.4,11549.1,11570.9,11668.2,11394.1,11463.2,,12360.1,10.3782,0.052502193,6.309197921,,,,,,,,,,
,0.1,0.2,0.2,0.4,1,0.1,0.4,0.1,0.1,0.1,0.1,0.1,0.02523174,0.089747304,,2457.185598,,,,,,,,,,,,,
DU-TM-0011_HYR210408(2)=2.4ug_ISD=10ng_50%_2,SAA1g (RS-),SAA1a (RS-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA1g,SAA1a,bin1,bin3,bin16,bin24,bin31,bin50,bin55,,ISD,MAD1,MAD2,Total_SAA,,,,,,,,,,
,11410.5,11440.4,11498,11512.4,11527.2,11655,11683.3,11396.5,11425.5,11483.7,11549.1,11571.5,11638.1,11668.3,,12360.1,10.3782,0.047131427,6.350011648,,,,,,,,,,
,0.1,0.2,0.2,0.4,1,0.1,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,2511.655697,,,,,,,,,,,,,
DU-TM-0012_HYR210408(2)=2.4ug_ISD=10ng_50%_1,SAA2a (RS-),SAA1g (RS-),SAA1a (RS-),SAA2a (R-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA2a,SAA1g,SAA1a,bin1,bin3,bin10,bin16,bin46,bin55,UDF59,,ISD,MAD1,MAD2,Total_SAA,,,,,,,
,11386.2,11411.4,11440.2,11472.2,11499.2,11512.6,11526.9,11629.6,11655.3,11683.1,11396.3,11425.4,11459.7,11483.4,11614.5,11668.7,11638.8,,12360.3,4.4478,0.003621955,0.19598906,,,,,,,
,0.2,0.4,0.4,0.4,1,0.4,0.8,0.4,0.8,0.8,0.2,0.2,0.4,0.4,0.4,0.4,0.009832307,,5342.561778,,,,,,,,,,
DU-TM-0012_HYR210408(2)=2.4ug_ISD=10ng_50%_2,SAA1g (RS-),SAAU2 (RS-),SAA1a (RS-),SAA2a (R-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA2a,SAA1g,SAA1a,bin9,bin16,bin46,bin51,bin55,,ISD,MAD1,MAD2,Total_SAA,,,,,,,,,
,11411.4,11426.5,11440.3,11473.4,11499,11512.4,11527,11629.4,11655.1,11683.2,11457.4,11484.4,11615.6,11640.1,11668.6,,12360.3,4.4478,0.00351627,0.212252243,,,,,,,,,
,0.4,0.2,0.4,0.4,1,0.4,0.8,0.4,0.8,0.8,0.4,0.4,0.2,0.4,0.4,,4950.308978,,,,,,,,,,,,
DU-TM-0013_HYR210408(2)=2.4ug_ISD=10ng_50%_1,SAA1g (RS-),SAAU2 (RS-),SAA1a (RS-),SAA2a (R-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA1g,SAA1a,bin16,bin51,bin55,bin61,,ISD,MAD1,MAD2,Total_SAA,,,,,,,,,,,
,11412.3,11426.2,11441,11472.8,11498.7,11513.1,11527.5,11655.1,11683.4,11484.1,11639.4,11668.3,11705.2,,12360.6,4.4478,0.005220763,0.35038652,,,,,,,,,,,
,0.1,0.1,0.1,0.1,0.4,0.2,0.4,0.8,1,0.2,0.4,0.4,0.2,,6260.455385,,,,,,,,,,,,,,
DU-TM-0013_HYR210408(2)=2.4ug_ISD=10ng_50%_2,SAA1g (RS-),SAA1a (RS-),SAA2a (R-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA2a,SAA1g,SAA1a,bin16,bin51,bin55,bin61,,ISD,MAD1,MAD2,Total_SAA,,,,,,,,,,,
,11412.3,11440,11474.1,11498.9,11513,11527.4,11629.7,11654.9,11683.3,11485.2,11639.4,11668.3,11704.6,,12360.6,4.4478,0.004942568,0.346115324,,,,,,,,,,,
,0.1,0.1,0.2,0.4,0.2,0.4,0.2,0.8,1,0.2,0.4,0.4,0.2,,4454.032951,,,,,,,,,,,,,,
DU-TM-0014_HYR211021(1)_10ng_B215_IOC_1,SAA1g (RS-),SAA1a (RS-),SAA2a (R-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA2a,SAA1g,SAA1a,bin10,bin16,bin24,bin31,bin36,bin46,bin51,bin55,bin61,UDF34,,ISD,MAD1,MAD2,Total_SAA,,,,,
,11410.7,11440.1,11471.3,11498.9,11511.7,11527,11629.8,11655,11683.3,11462.2,11483.9,11548,11572.2,11591.3,11614,11638.9,11669.2,11706.4,11561.9,,12360.4,1.4826,0.00579791,0.379157146,,,,,
,0.4,0.4,0.4,1,0.6,0.8,0.4,0.8,0.8,0.4,0.6,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.01051609,,738.6795544,,,,,,,,
DU-TM-0015_HYR211021(1)_10ng_B215_IOC_1,SAA1g (RS-),SAAU1 (RS-),SAA1g (R-),SAAU1 (R-),SAA2a,SAA1g,SAAU1,bin1,bin12,bin16,bin19,bin51,bin57,UDF9,UDF52,,ISD,MAD1,MAD2,Total_SAA,,,,,,,,,
,11412.1,11455.7,11499.1,11543.7,11628,11655.3,11698.8,11397,11470.5,11484.2,11521,11640.1,11677,11435.3,11610.5,,12360.1,7.413,0.11177829,12.43618019,,,,,,,,,
,0.1,0.1,0.8,0.1,0.2,1,0.1,0.1,0.1,0.4,0.1,0.4,0.1,0.115337245,0.282500281,,513.9874087,,,,,,,,,,,,
DU-TM-0016_HYR211021(1)_10ng_B215_IOC_1,SAA2a (RS-),SAA1a (RS-),SAA2a (R-),SAA1b (RS-),SAAU3 (RS-),SAA1a (R-),SAA1b (R-),SAA2a,SAAU2,SAA1a,SAA1b,bin3,bin9,bin25,bin31,bin42,bin54,bin59,bin62,bin66,bin75,bin81,,ISD,MAD1,MAD2,Total_SAA,,
,11385.7,11441.9,11473.6,11498.3,11512.7,11527.1,11585.2,11629.4,11672.6,11683.6,11741.7,11425.8,11457.9,11554.9,11570.7,11607.3,11651.4,11696.8,11711.3,11726.5,11763.1,11784.8,,12360.3,4.4478,0.599083634,61.77860971,,
,0.1,0.1,0.1,0.1,0.1,0.1,0.6,0.1,0.1,0.2,1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.2,0.4,0.1,0.1,,208.2551317,,,,,
DU-TM-0018_HYR210408(2)=2.4ug_ISD=10ng_50%_1,SAA1g (RS-),SAA1a (RS-),SAA2a (R-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA1g,SAA1a,bin3,bin10,bin16,bin24,bin50,bin55,bin61,bin66,,ISD,MAD1,MAD2,Total_SAA,,,,,,,,
,11409.4,11440.7,11473.8,11497.1,11512.7,11527.4,11654,11683.5,11425.6,11461.3,11483.7,11549.1,11638,11668.2,11705,11728.6,,12359,4.4478,0.010271072,0.812939363,,,,,,,,
,0.1,0.2,0.1,0.1,0.2,0.8,0.2,1,0.1,0.1,0.1,0.1,0.1,0.4,0.2,0.1,,2765.106502,,,,,,,,,,,
DU-TM-0018_HYR210408(2)=2.4ug_ISD=10ng_50%_2,SAA1a (RS-),SAA2a (R-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA2a,SAA1a,bin3,bin10,bin24,bin46,bin50,bin54,bin55,bin61,bin66,UDF20,,ISD,MAD1,MAD2,Total_SAA,,,,,,,
,11440.6,11473.7,11496.3,11511.9,11527.3,11628.6,11683.5,11425.6,11461.1,11550.1,11616.4,11637.9,11653.2,11668.6,11705.5,11727.5,11486,,12359,4.4478,0.009541222,0.763598263,,,,,,,
,0.2,0.1,0.1,0.2,0.8,0.1,1,0.1,0.1,0.1,0.1,0.1,0.2,0.4,0.2,0.1,0.015011104,,2404.605441,,,,,,,,,,
DU-TM-0019_HYR210408(2)=2.4ug_ISD=10ng_50%_1,SAA2a (RS-),SAA1g (RS-),SAA1a (RS-),SAA2a (R-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA2a,SAA1a,bin3,bin10,bin24,bin46,bin50,bin54,bin55,bin61,bin66,,ISD,MAD1,MAD2,Total_SAA,,,,,,
,11386.8,11410.2,11440.3,11473.4,11496.8,11512.3,11527.8,11629.8,11683.4,11425.3,11459.6,11549.7,11615.3,11638.1,11653.3,11668.6,11705,11727.5,,12359.4,20.7564,0.112912293,11.13868358,,,,,,
,0.1,0.1,0.2,0.1,0.1,0.4,0.8,0.1,1,0.1,0.1,0.1,0.1,0.1,0.2,0.4,0.2,0.1,,2476.648433,,,,,,,,,
DU-TM-0019_HYR210408(2)=2.4ug_ISD=10ng_50%_2,SAA2a (RS-),SAA1g (RS-),SAA1a (RS-),SAA2a (R-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA2a,SAA1a,bin3,bin10,bin24,bin31,bin46,bin54,bin55,bin61,bin66,,ISD,MAD1,MAD2,Total_SAA,,,,,,
,11385.6,11410.2,11440.3,11473.4,11496.7,11512.3,11527.8,11630.2,11683.4,11425.3,11460.7,11549,11571.4,11615.3,11653.3,11668.6,11705,11727.4,,12359.4,14.826,0.09918683,10.05899192,,,,,,
,0.1,0.1,0.1,0.1,0.1,0.4,0.8,0.1,1,0.1,0.1,0.1,0.1,0.1,0.2,0.4,0.2,0.1,,2055.060683,,,,,,,,,
DU-TM-0020_HYR210408(2)=2.4ug_ISD=10ng_50%_1,SAA1g (RS-),SAA1a (RS-),SAA2a (R-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA2a,SAA1g,SAA1a,bin1,bin3,bin16,bin24,bin51,bin55,,ISD,MAD1,MAD2,Total_SAA,,,,,,,,,
,11411.7,11440.7,11472.5,11499.3,11511.7,11527.4,11629.1,11654.9,11683.3,11396.6,11424.5,11483.9,11549,11639.5,11668.2,,12359,5.9304,0.017606066,1.072983499,,,,,,,,,
,0.2,0.4,0.4,0.8,0.4,0.8,0.4,0.8,1,0.1,0.2,0.4,0.4,0.4,0.4,,2151.216703,,,,,,,,,,,,
DU-TM-0020_HYR210408(2)=2.4ug_ISD=10ng_50%_2,SAA1g (RS-),SAA1a (RS-),SAA2a (R-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA2a,SAA1g,SAA1a,bin3,bin16,bin46,bin51,bin55,,ISD,MAD1,MAD2,Total_SAA,,,,,,,,,,
,11411.8,11440.7,11472.6,11499.3,11511.9,11527.1,11628.6,11655.4,11683.1,11425.6,11483.7,11615,11640,11668,,12359,5.9304,0.018916338,1.068012556,,,,,,,,,,
,0.2,0.4,0.4,0.8,0.4,1,0.4,0.8,0.8,0.2,0.4,0.4,0.4,0.4,,1427.120687,,,,,,,,,,,,,
DU-VG-0001_HYR190522=2.4ug_ISD=5ng_30%_1,SAA2a (RS-),SAA1g (RS-),SAA1a (RS-),SAA2a (R-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA2a,SAA1g,SAA1a,bin1,bin3,bin10,bin16,bin24,bin46,bin51,bin55,bin61,bin66,,ISD,MAD1,MAD2,Total_SAA,,,,
,11386,11412.1,11439.9,11473,11498.9,11512.3,11527.5,11629.5,11655.2,11683.3,11396.9,11424.9,11460.5,11484,11548.8,11615.1,11639.8,11668.7,11704.8,11727.3,,12361.3,31.1346,0.081921507,10.84691449,,,,
,0.1,0.1,0.1,0.1,0.2,0.1,0.4,0.2,0.4,1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.4,0.2,0.1,,4697.883096,,,,,,,
DU-VG-0001_HYR190522=2.4ug_ISD=5ng_30%_2,SAA2a (RS-),SAA1g (RS-),SAA1a (RS-),SAA2a (R-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA2a,SAA1g,SAA1a,bin1,bin3,bin10,bin16,bin24,bin46,bin51,bin55,bin61,bin66,,ISD,MAD1,MAD2,Total_SAA,,,,
,11386.4,11412.1,11439.9,11473,11498.8,11512.3,11527.5,11629.5,11655.2,11683.3,11396.9,11424.9,11460.3,11484.3,11549.4,11615.1,11639.6,11668.7,11705,11727.3,,12361.3,23.7216,0.061831288,8.823222881,,,,
,0.1,0.1,0.1,0.1,0.2,0.1,0.4,0.2,0.4,1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.4,0.1,0.1,,4052.469537,,,,,,,
DU-VG-0003_FCY190821(1)=2.4ug_ISD=7ng_30%_1,SAA1g (RS-),SAAU2 (RS-),SAA1a (RS-),SAA2a (R-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA2a,SAA1g,SAA1a,bin1,bin16,bin24,bin51,bin55,bin61,,ISD,MAD1,MAD2,Total_SAA,,,,,,,,
,11412,11427.1,11439.8,11472.9,11498.8,11512.2,11526.7,11629.9,11655.1,11683.1,11397.3,11484,11548.6,11639.5,11668.1,11704.6,,12361.1,10.3782,0.020772105,1.558518909,,,,,,,,
,0.2,0.1,0.2,0.2,0.6,0.4,0.6,0.2,0.8,1,0.1,0.2,0.2,0.4,0.4,0.2,,3315.374611,,,,,,,,,,,
DU-VG-0003_FCY190821(1)=2.4ug_ISD=7ng_30%_2,SAA1g (RS-),SAA1a (RS-),SAA2a (R-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA2a,SAA1g,SAA1a,bin3,bin16,bin24,bin46,bin51,bin55,bin61,UDF2,,ISD,MAD1,MAD2,Total_SAA,,,,,,,
,11411.9,11439.7,11472.6,11498.7,11512.1,11526.6,11629.2,11655,11683.1,11425.8,11484,11548.5,11615.6,11639.9,11668.5,11704.4,11395.6,,12361.2,10.3782,0.022566469,1.632398793,,,,,,,
,0.2,0.2,0.2,0.6,0.4,0.8,0.4,0.8,1,0.1,0.4,0.2,0.2,0.4,0.4,0.2,0.021122274,,2948.77349,,,,,,,,,,
DU-VG-0005_FCY190821(1)=2.4ug_ISD=7ng_30%_1,SAA2a (RS-),SAA1g (RS-),SAAU1 (RS-),SAA2a (R-),SAA1g (R-),SAAU1 (R-),SAA2a,SAA1g,bin1,bin16,bin19,bin45,bin51,bin57,UDF9,,ISD,MAD1,MAD2,Total_SAA,,,,,,,,,
,11384.9,11411.9,11456.8,11472.8,11499.5,11543.1,11629.4,11655.3,11397.8,11484.1,11520.6,11612.4,11640.3,11676.9,11435,,12360.8,19.2738,0.031603929,2.918793947,,,,,,,,,
,0.1,0.2,0.1,0.2,1,0.1,0.2,0.8,0.1,0.4,0.2,0.1,0.4,0.2,0.04481724,,3387.594217,,,,,,,,,,,,
DU-VG-0005_FCY190821(1)=2.4ug_ISD=7ng_30%_2,SAA2a (RS-),SAA1g (RS-),SAA2a (R-),SAA1g (R-),SAA2a,SAA1g,bin1,bin6,bin9,bin16,bin19,bin46,bin51,bin57,,ISD,MAD1,MAD2,Total_SAA,,,,,,,,,,
,11384.7,11411.7,11472.6,11499.3,11629.1,11655.3,11396.5,11434.8,11457.6,11483.6,11520.7,11615.4,11640.1,11676.7,,12361,19.2738,0.030924391,3.018209441,,,,,,,,,,
,0.1,0.2,0.2,1,0.2,0.8,0.1,0.1,0.1,0.4,0.2,0.1,0.4,0.1,,3502.327979,,,,,,,,,,,,,
DU-VG-0006_FCY190821(1)=2.4ug_ISD=7ng_30%_1,SAA2a (RS-),SAA1g (RS-),SAA1a (RS-),SAA2a (R-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA2a,SAA1g,SAA1a,bin1,bin3,bin9,bin16,bin24,bin46,bin51,bin55,,ISD,MAD1,MAD2,Total_SAA,,,,,,
,11386.1,11411.8,11440.7,11472.8,11499.5,11512.1,11527.3,11629.3,11655.1,11683.4,11397.8,11425.8,11457.8,11484.1,11548.6,11614.1,11639.9,11668.5,,12360.8,36.3237,0.08443391,9.885102681,,,,,,
,0.1,0.4,0.4,0.4,1,0.4,0.8,0.4,0.8,0.8,0.1,0.2,0.2,0.4,0.2,0.2,0.4,0.4,,2849.567759,,,,,,,,,
DU-VG-0006_FCY190821(1)=2.4ug_ISD=7ng_30%_2,SAA2a (RS-),SAA1g (RS-),SAA1a (RS-),SAA2a (R-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA2a,SAA1g,SAA1a,bin1,bin3,bin9,bin16,bin24,bin46,bin51,bin55,,ISD,MAD1,MAD2,Total_SAA,,,,,,
,11386.1,11411.9,11440.7,11472.8,11499.5,11512.1,11527.3,11629.4,11655.2,11683.2,11397.8,11425.8,11459,11484.1,11548.6,11614.5,11639.9,11668.5,,12360.8,32.6172,0.089111048,9.950320794,,,,,,
,0.1,0.4,0.4,0.4,1,0.4,0.8,0.4,0.8,0.8,0.1,0.2,0.2,0.4,0.2,0.2,0.4,0.4,,2182.380265,,,,,,,,,
DU-VG-0008_FCY190821(1)=2.4ug_ISD=7ng_30%_1,SAA1g (RS-),SAA1a (RS-),SAA2a (R-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA2a,SAA1g,SAA1a,bin3,bin10,bin16,bin24,bin55,bin61,UDF3,UDF59,,ISD,MAD1,MAD2,Total_SAA,,,,,,,
,11412.4,11440,11472,11499.1,11512.2,11527,11629.1,11655,11683.4,11424,11460.8,11483.4,11549,11668.3,11704.8,11398.4,11638.7,,12361.4,11.8608,0.017215685,1.263348249,,,,,,,
,0.2,0.4,0.2,0.6,0.4,1,0.2,0.4,0.8,0.2,0.2,0.4,0.2,0.4,0.2,0.021413671,0.044214916,,3225.783901,,,,,,,,,,
DU-VG-0008_FCY190821(1)=2.4ug_ISD=7ng_30%_2,SAA1g (RS-),SAA1a (RS-),SAA2a (R-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA2a,SAA1g,SAA1a,bin1,bin3,bin16,bin24,bin51,bin55,bin61,UDF12,,ISD,MAD1,MAD2,Total_SAA,,,,,,,
,11412.2,11439.8,11472.8,11498.9,11512,11526.8,11630,11655.1,11683.2,11397,11425,11484.3,11548.5,11639,11668.4,11705,11459.3,,12361.6,12.6021,0.015579188,1.160248579,,,,,,,
,0.2,0.4,0.2,0.6,0.4,1,0.2,0.4,0.8,0.1,0.2,0.2,0.2,0.2,0.4,0.2,0.029250833,,3699.560209,,,,,,,,,,
DU-VG-0009_HYR20200901(1)=2.4 ug_ISD=10 ng_35%_1,SAA1a (RS-),SAA2a (R-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA2a,SAA1a,bin3,bin10,bin16,bin46,bin54,bin55,bin61,bin66,,ISD,MAD1,MAD2,Total_SAA,,,,,,,,,
,11439.8,11472.4,11496.9,11512.2,11526.9,11630.1,11683.6,11424.6,11460.8,11483.2,11614,11653.6,11668.5,11705.9,11727.8,,12361.1,4.4478,0.029056874,2.520185666,,,,,,,,,
,0.1,0.1,0.1,0.1,0.4,0.1,1,0.1,0.1,0.1,0.1,0.2,0.4,0.1,0.1,,725.5610399,,,,,,,,,,,,
DU-VG-0009_HYR20200901(1)=2.4 ug_ISD=10 ng_35%_2,SAA1a (RS-),SAA2a (R-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA2a,SAA1a,bin3,bin10,bin16,bin46,bin50,bin54,bin55,bin61,UDF80,,ISD,MAD1,MAD2,Total_SAA,,,,,,,,
,11440.3,11473.3,11497.4,11512.2,11527.6,11628.8,11683.2,11425.3,11459.7,11483.4,11614.6,11638.2,11652.6,11668,11704.6,11730.6,,12361.1,4.4478,0.026518773,2.433319745,,,,,,,,
,0.1,0.1,0.1,0.1,0.4,0.1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.4,0.1,0.061590528,,810.2315933,,,,,,,,,,,
DU-VG-0011_HYR20200901(1)=2.4 ug_ISD=10 ng_35%_1,SAA1g (RS-),SAA1a (RS-),SAA2a (R-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA2a,SAA1g,SAA1a,bin1,bin3,bin10,bin16,bin24,bin55,UDF59,,ISD,MAD1,MAD2,Total_SAA,,,,,,,,
,11412,11439.6,11472.8,11499.4,11513,11527.2,11627.9,11655.3,11683.4,11398,11425.8,11460.3,11483.9,11548.4,11667.8,11638.8,,12360.9,4.4478,0.010997331,0.762481205,,,,,,,,
,0.4,0.4,0.4,1,0.4,0.8,0.2,0.6,0.6,0.2,0.2,0.2,0.4,0.2,0.2,0.026045569,,1541.306999,,,,,,,,,,,
DU-VG-0011_HYR20200901(1)=2.4 ug_ISD=10 ng_35%_2,SAA1g (RS-),SAA1a (RS-),SAA2a (R-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA2a,SAA1g,SAA1a,bin3,bin10,bin16,bin51,bin55,UDF30,,ISD,MAD1,MAD2,Total_SAA,,,,,,,,,
,11412,11439.6,11472.6,11499.4,11512.8,11527.1,11629,11655.2,11683.3,11424.7,11461.3,11483.9,11640,11667.8,11546,,12360.9,4.4478,0.012105748,0.774218776,,,,,,,,,
,0.4,0.4,0.4,1,0.4,0.8,0.2,0.4,0.6,0.2,0.2,0.4,0.2,0.2,0.021885537,,1318.094674,,,,,,,,,,,,
DU-VG-0012_HYR20200901(1)=2.4 ug_ISD=10 ng_35%_1,SAA1g (RS-),SAA2a (R-),SAA1g (R-),SAA2a,SAA1g,bin1,bin6,bin9,bin16,bin19,bin46,bin51,bin57,,ISD,MAD1,MAD2,Total_SAA,,,,,,,,,,,
,11412.1,11473.8,11499.5,11628,11655.2,11397,11433.1,11458,11484.1,11522,11613.9,11640.3,11677.2,,12360.8,4.4478,0.00596292,0.499085916,,,,,,,,,,,
,0.4,0.2,1,0.2,0.8,0.1,0.1,0.1,0.4,0.1,0.1,0.2,0.1,,2578.255333,,,,,,,,,,,,,,
DU-VG-0012_HYR20200901(1)=2.4 ug_ISD=10 ng_35%_2,SAA1g (RS-),SAA2a (R-),SAA1g (R-),SAA2a,SAA1g,bin1,bin9,bin16,bin19,bin46,bin51,bin57,,ISD,MAD1,MAD2,Total_SAA,,,,,,,,,,,,
,11412,11472.8,11499.4,11629.4,11655.2,11396.9,11457.9,11484.1,11521.6,11613.5,11640.3,11675.7,,12360.9,4.4478,0.00553301,0.466516839,,,,,,,,,,,,
,0.4,0.2,1,0.2,0.8,0.1,0.1,0.4,0.1,0.1,0.2,0.1,,2340.357691,,,,,,,,,,,,,,,
DU-VG-0013_HYR20200901(1)=2.4 ug_ISD=10 ng_35%_1,SAA1g (RS-),SAAU2 (RS-),SAA1a (RS-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA1a,bin10,bin24,bin54,bin55,bin61,,ISD,MAD1,MAD2,Total_SAA,,,,,,,,,,,,
,11411.3,11426.4,11440.1,11497.8,11512.1,11526.8,11683.7,11461.8,11548.4,11653.9,11668.6,11704.5,,12361.2,2.9652,0.008291901,0.418713308,,,,,,,,,,,,
,0.4,0.2,0.4,0.4,0.4,0.8,1,0.2,0.2,0.6,0.4,0.2,,1429.172495,,,,,,,,,,,,,,,
DU-VG-0013_HYR20200901(1)=2.4 ug_ISD=10 ng_35%_2,SAA1g (RS-),SAA1a (RS-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA1g,SAA1a,bin3,bin10,bin16,bin24,bin51,bin55,bin61,UDF14,,ISD,MAD1,MAD2,Total_SAA,,,,,,,,,
,11410.7,11440.2,11497.9,11512.3,11527.5,11654.2,11683.5,11425.2,11459.6,11483.4,11548.8,11639.3,11668.6,11704.9,11466.3,,12361.2,2.9652,0.008626116,0.587324115,,,,,,,,,
,0.2,0.4,0.4,0.4,0.8,0.4,1,0.2,0.1,0.2,0.2,0.2,0.4,0.2,0.014060852,,1363.293258,,,,,,,,,,,,
DU-VG-0014_HYR20200901(1)=2.4 ug_ISD=10 ng_35%_1,SAA2a (RS-),SAA1g (RS-),SAA1a (RS-),SAA2a (R-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA2a,SAA1g,SAA1a,bin1,bin9,bin16,bin46,bin51,bin55,bin61,,ISD,MAD1,MAD2,Total_SAA,,,,,,,
,11386,11411.7,11440,11473.1,11499,11512.3,11527.4,11629.2,11655.1,11683.1,11397.2,11458.3,11484.1,11614.4,11640.3,11668.7,11704,,12361.3,5.9304,0.054350562,4.419808087,,,,,,,
,0.1,0.2,0.2,0.2,0.8,0.2,0.6,0.4,0.8,1,0.1,0.1,0.2,0.2,0.4,0.4,0.2,,994.9921734,,,,,,,,,,
DU-VG-0014_HYR20200901(1)=2.4 ug_ISD=10 ng_35%_2,SAA2a (RS-),SAA1g (RS-),SAA1a (RS-),SAA2a (R-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA2a,SAA1g,SAA1a,bin1,bin3,bin9,bin16,bin46,bin51,bin55,bin61,,ISD,MAD1,MAD2,Total_SAA,,,,,,
,11385.2,11412.4,11440.1,11473,11499,11512.3,11527.4,11629.2,11655.2,11683.4,11397.2,11425.1,11458.4,11484.2,11614,11640.2,11668.5,11704.7,,12361.3,5.9304,0.063624503,5.284639681,,,,,,
,0.1,0.2,0.2,0.2,0.8,0.2,0.6,0.4,0.8,1,0.1,0.1,0.1,0.2,0.2,0.4,0.4,0.2,,727.3818336,,,,,,,,,
DU-VG-0015_HYR20200901(1)=2.4 ug_ISD=10 ng_35%_1,SAAU2 (RS-),SAA1a (RS-),SAA2a (R-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA2a,SAA1a,bin24,bin46,bin54,bin55,bin61,bin66,UDF12,,ISD,MAD1,MAD2,Total_SAA,,,,,,,,,
,11427.1,11440.9,11473.8,11496.2,11512.1,11527.2,11629.7,11683.7,11549.3,11615.2,11652.6,11668.6,11705.2,11727.4,11459.3,,12360.8,4.4478,0.015477272,2.682213476,,,,,,,,,
,0.1,0.1,0.1,0.1,0.1,0.4,0.1,1,0.1,0.1,0.1,0.4,0.1,0.1,0.019650148,,1599.945675,,,,,,,,,,,,
DU-VG-0015_HYR20200901(1)=2.4 ug_ISD=10 ng_35%_2,SAA1a (RS-),SAA2a (R-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA2a,SAA1a,bin3,bin10,bin16,bin24,bin46,bin54,bin55,bin61,bin66,,ISD,MAD1,MAD2,Total_SAA,,,,,,,,
,11440,11473.7,11497.2,11512,11527.4,11629.9,11683.6,11424.8,11460.1,11484.1,11549,11613.5,11653.2,11668.1,11705.3,11727.5,,12360.9,2.9652,0.0154177,2.649065792,,,,,,,,
,0.1,0.1,0.1,0.1,0.4,0.1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.4,0.1,0.1,,1185.018849,,,,,,,,,,,
DU-VG-0016_HYR20200901(1)=2.4 ug_ISD=10 ng_35%_1,SAA1g (RS-),SAA1a (RS-),SAA2a (R-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA1a,bin3,bin10,bin24,bin54,bin55,bin61,UDF39,,ISD,MAD1,MAD2,Total_SAA,,,,,,,,,,
